predicate,argument,role_type,sentence 1,sub-fit score 1,sentence 2,sub-fit score 2,sentence 3,sub-fit score 3,sentence 4,sub-fit score 4,sentence 5,sub-fit score 5,actual_fit,exp_fit
betray,liar,ARG1,The liar betrayed the trust of the people.,0.8,The liar betrayed the trust of the leader.,0.8,The liar betrayed the trust of the friend.,0.8,The liar betrayed the trust of the family.,0.8,The liar betrayed the trust of the nation.,0.8,4.7,0.8
betray,partner,ARG0,I betrayed my partner by cheating on her.,0.8,He betrayed his country by selling out to the enemy.,0.5,She betrayed her trust by lying to me.,0.5,,0.8,,0.8,3.5,0.68
betray,partner,ARG1,I betrayed my partner by cheating on her.,0.8,He betrayed his country by selling out to the enemy.,0.5,She betrayed her trust by lying to me.,0.5,,0.8,,0.8,4.5,0.68
betray,wife,ARG0,The husband betrayed his wife by cheating on her.,1.0,The wife betrayed her husband by having an affair.,1.0,,0.8,,0.8,,0.8,3.4,0.88
betray,wife,ARG1,The husband betrayed his wife by cheating on her.,0.8,The wife betrayed her husband by having an affair.,1.0,,0.8,,0.8,,0.8,4.4,0.84
blame,skydiver,ARG0,The skydiver blamed the weather for the accident.,0.8,The skydiver blamed the equipment for the accident.,0.8,The skydiver blamed the training for the accident.,0.8,The skydiver blamed the instructor for the accident.,0.8,The skydiver blamed himself for the accident.,0.8,2,0.8
blame,skydiver,ARG1,The skydiver blamed the weather for the accident.,0.8,The skydiver blamed the equipment for the accident.,0.8,The skydiver blamed the training for the accident.,0.8,The skydiver blamed the instructor for the accident.,0.8,The skydiver blamed himself for the accident.,0.8,1.5,0.8
blame,student,ARG0,The teacher blamed the student for not completing the homework.,0.8,The student blamed the teacher for not providing enough resources.,0.8,The student blamed the school for not providing a good education.,0.8,The teacher blamed the student for not paying attention in class.,0.8,The student blamed the teacher for not explaining the material clearly.,0.8,5.3,0.8
blame,student,ARG1,The teacher blamed the student for not completing the homework.,0.8,The student blamed the teacher for not providing enough resources.,0.8,The student blamed the school for not providing a supportive learning environment.,0.8,The teacher blamed the student for not paying attention in class.,0.8,The student blamed the teacher for not explaining the material clearly.,0.8,4.7,0.8
blame,weatherman,ARG0,We blame the weatherman for the storm.,0.8,The weatherman blamed the storm on the weather.,0.5,The storm was blamed on the weatherman by the media.,0.8,The weatherman was blamed for the storm by the public.,0.8,The weatherman blamed the storm on the government's weather forecasting system.,0.5,3.4,0.68
blame,weatherman,ARG1,We blame the weatherman for the storm.,0.8,The weatherman blamed the storm on the weather.,0.5,The storm was blamed on the weatherman by the media.,0.8,The weatherman was blamed for the storm by the public.,0.8,The weatherman blamed the storm on his own mistake.,0.5,5.5,0.68
blame,writer,ARG0,The writer blamed the editor for the mistakes in the article.,0.8,The writer blamed the publisher for the poor quality of the book.,0.8,The writer blamed the reader for not understanding the story.,0.5,The writer blamed the critic for not appreciating the artwork.,0.8,The writer blamed the government for the lack of funding for the project.,0.8,4.5,0.74
blame,writer,ARG1,The writer blamed the editor for the mistakes in the article.,0.8,The writer blamed the publisher for the poor quality of the book.,0.8,The writer blamed the reader for not understanding the story.,0.5,The writer blamed the critic for not appreciating the artwork.,0.8,The writer blamed the government for the lack of funding for the project.,0.8,4.9,0.74
bother,mechanic,ARG0,The mechanic bothered me to fix the car.,0.5,The mechanic bothered me to get the car fixed.,0.5,The mechanic bothered me to get the car repaired.,0.5,The mechanic bothered me to get the car serviced.,0.5,The mechanic bothered me to get the car maintained.,0.5,2.8,0.5
bother,mechanic,ARG1,The mechanic bothered me to fix the car.,0.5,The mechanic bothered me to get the car fixed.,0.5,The mechanic bothered me to get the car repaired.,0.8,The mechanic bothered me to get the car serviced.,0.5,The mechanic bothered me to get the car maintained.,0.8,3.4,0.62
bother,receptionist,ARG0,The receptionist bothered me to ask for my ID.,0.5,The receptionist bothered me to ask for my name.,0.5,The receptionist bothered me to ask for my phone number.,0.5,The receptionist bothered me to ask for my address.,0.5,The receptionist bothered me to ask for my email address.,0.5,2.1,0.5
bother,receptionist,ARG1,The receptionist bothered me to ask for my ID.,0.8,The receptionist bothered me to ask for my name.,0.5,The receptionist bothered me to ask for my phone number.,0.5,The receptionist bothered me to ask for my address.,0.5,The receptionist bothered me to ask for my email address.,0.5,4.7,0.56
break,child,ARG0,The child broke the glass.,0.8,The glass broke under the child's weight.,0.8,The child broke the glass with a hammer.,0.8,The child broke the glass by accident.,0.8,The child broke the glass on purpose.,0.8,6,0.8
break,child,ARG1,The child broke the glass.,0.8,The glass broke under the child's weight.,0.8,The child broke the glass with a hammer.,0.8,The child broke the glass by accident.,0.8,The child broke the glass on purpose.,0.8,1.4,0.8
break,horse,ARG0,The horse broke the glass.,0.8,,0.5,The horse was broken by the fall.,0.8,The horse was broken by the impact.,1.0,The horse was broken by the force of the fall.,0.8,3.8,0.78
break,horse,ARG1,The horse broke the glass.,0.8,The horse broke the window.,0.8,The horse broke the mirror.,0.8,The horse broke the vase.,0.8,The horse broke the pottery.,0.8,2.9,0.8
break,vase,ARG0,The vase broke.,1.0,The vase broke into pieces.,1.0,,0.5,The vase broke into a thousand pieces.,1.0,The vase broke into a million pieces and shattered on the floor.,1.0,1.1,0.9
break,vase,ARG1,The vase broke.,1.0,The vase broke into pieces.,1.0,The vase broke into a million pieces.,1.0,The vase broke into a thousand pieces.,1.0,The vase broke into a million pieces and shattered on the floor.,1.0,5.9,1.0
break,window,ARG0,I broke the window with a hammer.,1.0,The window broke when the wind blew too hard.,1.0,The window broke when I dropped it.,1.0,The window broke when I tried to open it.,1.0,The window broke when I was trying to fix it.,1.0,1,1.0
break,window,ARG1,The window broke when the man threw the brick.,1.0,The brick broke the window when it hit the wall.,0.8,The window broke when the man accidentally knocked it over.,1.0,The window broke when the man tried to open it but it was stuck.,0.8,The window broke when the man tried to clean it but the glass was too thick.,0.8,6,0.88
bribe,judge,ARG0,The judge bribed the witness to testify falsely.,0.8,The judge bribed the prosecutor to drop the charges.,0.8,The judge bribed the defense attorney to make a weak case.,0.5,,0.8,,0.8,1.6,0.74
bribe,judge,ARG1,The judge bribed the witness to testify falsely.,0.8,The judge bribed the prosecutor to drop the charges.,0.8,The judge bribed the defense attorney to make a weak case.,0.5,,0.8,,0.8,4.5,0.74
bribe,manager,ARG0,The manager bribed the employee to take a longer lunch break.,0.8,The manager bribed the employee with a new laptop to work more efficiently.,0.8,The manager bribed the employee with a bonus to stay late and finish the project on time.,0.8,The manager bribed the employee with a free meal to attend a networking event.,0.8,The manager bribed the employee with a gift card to a popular restaurant to celebrate their birthday.,0.8,3.6,0.8
bribe,manager,ARG1,The manager bribed the employee to take a longer lunch break.,0.8,The manager bribed the employee with a new laptop to improve their productivity.,0.8,The manager bribed the employee with a bonus to stay late and finish the project.,0.8,The manager bribed the employee with a free meal to attend a networking event.,0.8,The manager bribed the employee with a gift card to a popular restaurant to celebrate their birthday.,0.8,5.1,0.8
bribe,undertaker,ARG0,The undertaker bribed the judge to ensure a favorable verdict.,0.8,The undertaker bribed the police to cover up the crime.,0.8,The undertaker bribed the politician to secure a government contract.,0.8,The undertaker bribed the doctor to prescribe a dangerous drug.,0.8,The undertaker bribed the teacher to give a passing grade.,0.8,2.2,0.8
bribe,undertaker,ARG1,The undertaker bribed the judge to ensure a favorable verdict.,0.8,The undertaker bribed the police to cover up the crime.,0.8,The undertaker bribed the politician to secure a government contract.,0.8,The undertaker bribed the doctor to prescribe a dangerous drug.,0.8,The undertaker bribed the teacher to give a passing grade.,0.8,2.5,0.8
bury,bone,ARG0,The dog buried the bone under the tree.,1.0,The cat buried the bone in the sandbox.,1.0,The child buried the bone in the garden.,0.8,The person buried the bone in the ground.,1.0,The animal buried the bone in the hole.,0.8,1.3,0.92
bury,bone,ARG1,The dog buried the bone under the tree.,1.0,The cat buried the bone in the sandbox.,1.0,The child buried the bone in the garden.,0.8,The man buried the bone in the ground.,1.0,The woman buried the bone in the soil.,1.0,6.2,0.96
bury,evidence,ARG0,The evidence was buried in the file cabinet.,0.8,The police buried the evidence in the backyard.,0.8,The suspect buried the evidence in the woods.,0.8,The witness buried the evidence in the river.,0.8,The forensic team buried the evidence in the lab.,0.8,1.4,0.8
bury,evidence,ARG1,The evidence was buried in the file cabinet.,0.8,The police buried the evidence in the backyard.,0.8,The suspect buried the evidence in the woods.,0.8,The witness buried the evidence in the river.,0.8,The forensic team buried the evidence in the lab.,0.8,4.3,0.8
bury,undertaker,ARG0,The undertaker buried the body in the ground.,0.8,The undertaker buried the body in the cemetery.,0.8,The undertaker buried the body in the backyard.,0.8,The undertaker buried the body in the forest.,0.8,The undertaker buried the body in the ocean.,0.5,6.7,0.74
bury,undertaker,ARG1,The undertaker buried the body in the ground.,0.8,The undertaker buried the body in the cemetery.,0.8,The undertaker buried the body in the backyard.,0.8,The undertaker buried the body in the forest.,0.8,The undertaker buried the body in the ocean.,0.8,2.3,0.8
bury,victim,ARG0,The killer buried the victim in the backyard.,0.8,,1.0,,1.0,,1.0,,1.0,1.8,0.96
bury,victim,ARG1,The killer buried the victim in the backyard.,0.8,,0.8,,0.8,,0.8,,0.8,5.3,0.8
calm,family,ARG0,The family was able to calm down after the argument.,1.0,The argument was able to calm down the family.,0.5,The family was able to calm down the argument.,0.8,The argument was able to calm down the family's emotions.,0.5,The family was able to calm down the argument's emotions.,0.8,5.9,0.72
calm,family,ARG1,The family was able to calm down after the argument.,1.0,The argument was able to calm down the family.,0.8,The family was able to calm down the argument.,0.8,The argument was able to calm down the family's emotions.,0.5,The family was able to calm down the argument's emotions.,0.8,4.1,0.78
